doc	token	w
113	thing	0.16248229225235017
113	this	0.04929589949101228
113	ve	0.15010290759162528
113	very	0.15197696247240278
113	was	0.09935780891078927
114	down	0.24369595907656005
114	first	0.28832475066714863
114	having	0.28224904862259653
114	him	0.23050784689986142
114	look	0.2713427474399136
114	my	0.158171124437845
114	purposefully	0.4877188137108682
114	that	0.0648422296573992
114	they	0.1091143406816254
114	thought	0.309990212567298
114	walk	0.400988685974882
114	was	0.14687400481147572
114	without	0.30594085500947826
115	about	0.1155774275841791
115	be	0.07108596641413396
115	better	0.2145869436536335
115	curious	0.3315607294795891
115	dementia	0.25084325735282953
115	download	0.36375017719700203
115	george	0.24743623563869835
115	prehensile	0.38930037924532757
115	re	0.16708835138534556
115	talking	0.258265302551557
115	title	0.345622020347404
115	video	0.23819808342366325
115	watch	0.29452161625075307
115	we	0.09633393981703399
115	wouldn	0.22529305530450403
116	around	0.12542252115071997
116	dementia	0.2792930630580497
116	does	0.2976290922699495
116	exactly	0.15106258560754304
116	exhibit	0.2167267649856594
116	for	0.0403701810091403
116	functions	0.19241065863564696
116	got	0.10750238738667442
116	grab	0.2167267649856594
116	he	0.206110113408202
116	his	0.08019888329169231
116	how	0.0847811341269991
116	internet	0.19241065863564696
116	it	0.0613659567470203
116	its	0.10046271369392884
116	just	0.13053229454523285
116	like	0.07110527124541656
116	next	0.13964653152902484
116	on	0.08284186044314168
116	or	0.06256629807239028
116	over	0.09514623323559727
116	pick	0.16396263787903728
116	prehensile	0.4334535299713188
116	report	0.15692296418629167
116	so	0.07428347611178573
116	soon	0.1538705419073297
116	submit	0.2167267649856594
116	things	0.12955443555731727
116	up	0.07001740962566358
116	use	0.2389246791712194
116	wave	0.2167267649856594
116	wondering	0.20250275460735453
117	it	0.14017664288771184
117	wood	0.9901265115068532
118	administration	0.1856536901114486
118	americans	0.17620871068611654
118	call	0.1428357384333533
118	can	0.13974109898828044
118	church	0.24433126175139339
118	delusion	0.26149335127276685
118	dementia	0.16849160059007515
118	does	0.35910667876711233
118	even	0.10981402895013033
118	exhibit	0.26149335127276685
118	for	0.04870895352619147
118	functions	0.23215456545279445
118	has	0.08383871681815659
118	he	0.2486837483588474
118	how	0.1022933318320969
118	it	0.1851039220386531
118	its	0.12121406270942227
118	just	0.07874737380086723
118	ll	0.12610336753495252
118	made	0.13576485342113284
118	many	0.13065904213475435
118	mass	0.22270958602746238
118	mean	0.16403201438751758
118	much	0.1336480663098855
118	of	0.0338765020323617
118	on	0.0499767430994999
118	or	0.07548984990738342
118	out	0.09187527688944985
118	pretty	0.17347699381284964
118	pulled	0.17091094024619968
118	so	0.08962730151925022
118	stand	0.1856536901114486
118	we	0.06470757827900984
118	wood	0.26149335127276685
119	club	0.46374704858449073
119	dementia	0.2988125017504481
119	for	0.08638320373143232
119	just	0.1396550314039861
119	member	0.39496573319746037
119	men	0.3596849355950682
119	not	0.11228311534400422
119	pre	0.3429346767027491
119	president	0.25562282260564567
119	senile	0.43331083166218065
120	didn	0.3456197155134271
120	explains	0.6033590270666743
120	his	0.22327062464071326
120	physical	0.400273696045874
120	president	0.3325785857056073
120	take	0.3132582510083704
120	this	0.09014881716156971
120	why	0.2992825360783681
121	be	0.08977554203448092
121	campaign	0.2456619018718724
121	evidence	0.38132921641075446
121	for	0.09158137061108909
121	got	0.24387346637377783
121	has	0.15763148334429206
121	is	0.06406219787050331
121	lot	0.2735317222649831
121	more	0.182750608177619
121	not	0.11903982667344874
121	run	0.5420101927796873
121	still	0.2788391572592417
121	there	0.16068097636893278
121	this	0.0734586949802213
121	too	0.23548866261138712
121	way	0.21836966225452767
121	with	0.24717721860510034
122	answers	0.4118848772338104
122	asking	0.27755085479313946
122	but	0.09582972313393229
122	campaign	0.2058044048432571
122	connected	0.3848524303238581
122	from	0.11931881669494114
122	get	0.14781660209427971
122	keep	0.2121587552522474
122	medical	0.3116077101884837
122	not	0.09972617037684287
122	people	0.2734558610008234
122	questions	0.3194603307829661
122	re	0.17678165438976728
122	right	0.1702492792624207
122	should	0.158838787812413
122	some	0.15590775681588157
122	until	0.24349399939779515
122	we	0.1019225644010583
122	you	0.09612149697997077
123	against	0.24309419237663218
123	americans	0.29989213262586917
123	demented	0.445039285942941
123	don	0.1669246960241804
123	hold	0.32223469922664144
123	in	0.1149774597794626
123	kind	0.2329313424912431
123	landslide	0.445039285942941
123	of	0.05765490480482807
123	reagan	0.3451750849741479
123	that	0.05916798527026781
123	thing	0.2191683358057088
123	was	0.1340212851900133
123	won	0.25240219122733887
124	act	0.19101790655434275
124	affect	0.13282942093882813
124	any	0.06259898592897319
124	anyone	0.07489003366085818
124	area	0.11697838569120018
124	at	0.04664011150397338
124	back	0.07791080695050467
124	can	0.043168322936774854
124	chewing	0.1434327241630374
124	complex	0.1615591907504464
124	conscious	0.1615591907504464
124	control	0.13282942093882813
124	correct	0.12879823214418004
124	difficulty	0.3231183815008928
124	food	0.3863946964325401
124	from	0.04680203749163809
124	function	0.13282942093882813
124	however	0.10134437213269538
124	in	0.020869691669078382
124	into	0.16643581109057276
124	involuntary	0.13759730530751338
124	involves	0.1434327241630374
124	is	0.06315325908761733
124	it	0.02287265791175241
124	many	0.08072545251638219
124	mouth	0.3231183815008928
124	moving	0.3019117750524743
124	much	0.08257216993583959
124	muscles	0.15095588752623715
124	nerves	0.15095588752623715
124	of	0.10465008435520781
124	part	0.0988519191037912
124	parts	0.1434327241630374
124	point	0.09162762714740753
124	problems	0.10886753549589515
124	result	0.11947083872010439
124	stomach	0.3231183815008928
124	that	0.042958597681303966
124	these	0.06259898592897319
124	under	0.09550895327717138
125	bet	0.41619399015264863
125	got	0.30136734779882285
125	he	0.19259993426603023
125	multiple	0.4712286920618809
125	oh	0.4234820442864045
125	that	0.08077539059035256
125	wait	0.5393953687063637
126	but	0.11912149424183133
126	file	0.3786134075465735
126	fine	0.4081727229883133
126	if	0.10988466224116315
126	is	0.06671271103194255
126	it	0.1449708572299225
126	no	0.19203836055408813
126	there	0.16732900058314507
126	tried	0.3971063539510728
126	video	0.31327027026308557
126	watching	0.3971063539510728
126	with	0.1287019717292116
126	wonder	0.3786134075465735
127	accounting	0.5528415241490671
127	all	0.16183568695577336
127	bit	0.40881883761978044
127	for	0.20595806337757705
127	is	0.07203498987337931
127	it	0.07826824956560684
127	mind	0.41824716312517485
127	my	0.17929094193694295
127	no	0.2073590046609038
127	that	0.07350029579599462
127	there	0.3613567092711375
127	which	0.2112084724280996
127	you	0.12901652338095332
128	fine	0.609699472991814
128	it	0.10827359384177417
128	movie	0.593169315561055
128	should	0.29492956080123256
128	work	0.4215567562648149
129	agree	0.1286498969881277
129	as	0.15647080357928586
129	be	0.10623032400553535
129	because	0.08877072825956023
129	behind	0.150407432039537
129	bush	0.06813436553053717
129	by	0.05521735826070845
129	card	0.150407432039537
129	clearly	0.1267469211539276
129	clock	0.19392250214235562
129	could	0.25992543507311555
129	described	0.19392250214235562
129	do	0.06289062335790982
129	every	0.09911291166353878
129	gel	0.19392250214235562
129	hair	0.181195160029155
129	half	0.13284137902394086
129	having	0.11222540569993521
129	he	0.2458972639987987
129	heavily	0.16516060528240112
129	him	0.18330504043572868
129	his	0.1435205118110522
129	in	0.025050279149135754
129	is	0.025268010574181
129	it	0.08236343037415689
129	just	0.058398761155018075
129	like	0.06362348515807206
129	look	0.10788893731895983
129	looked	0.19392250214235562
129	make	0.08187669868383839
129	medical	0.14671028286454513
129	medicated	0.19392250214235562
129	not	0.04695280054570729
129	now	0.07273617351280631
129	or	0.055982993483916006
129	phrase	0.1721649670909463
129	problems	0.1306757281177912
129	reading	0.1267469211539276
129	right	0.08015629620642738
129	said	0.09288363831962798
129	screwed	0.1721649670909463
129	see	0.08613140226755052
129	should	0.07478404008593048
129	some	0.07340406015434993
129	something	0.09482587555722137
129	speaking	0.1404113324933103
129	that	0.051564003955387745
129	then	0.08323185105110899
129	thing	0.09550094432622351
129	this	0.05794852949871747
129	though	0.11222540569993521
129	thread	0.13768008992633643
129	time	0.14956808017186096
129	today	0.10498938610251828
129	up	0.0626500897064254
129	using	0.13768008992633643
129	usual	0.1721649670909463
129	was	0.11679752231003615
129	way	0.08613140226755052
129	with	0.048746973886499075
129	year	0.11341005526927363
130	ability	0.18452892599243517
130	able	0.15101864169251056
130	ago	0.12169098770987476
130	appear	0.17272866931640488
130	be	0.03956263775907143
130	between	0.13100933619166333
130	big	0.12169098770987476
130	bush	0.07612445639217892
130	coherent	0.1923546866184832
130	come	0.1280850997155084
130	debate	0.25077207179599764
130	deliver	0.2024438468122409
130	difference	0.14600002053531413
130	effectively	0.18452892599243517
130	extemporaneous	0.1923546866184832
130	feet	0.17813481398680153
130	footage	0.15101864169251056
130	from	0.12553050647741254
130	fruit	0.21666371944392257
130	his	0.08017555353800847
130	if	0.04650048966584704
130	it	0.030674052733920664
130	kind	0.11340071007953546
130	labor	0.2024438468122409
130	less	0.16391494135511986
130	need	0.09248043073454229
130	of	0.028068816650044934
130	off	0.10594606954211074
130	on	0.041408880925374154
130	properly	0.1923546866184832
130	reason	0.1396059085296805
130	remarks	0.17813481398680153
130	represents	0.18452892599243517
130	responses	0.18452892599243517
130	significant	0.2024438468122409
130	speech	0.1602198931669958
130	stands	0.1923546866184832
130	than	0.09511855531672576
130	there	0.0708095224912864
130	thinking	0.17813481398680153
130	up	0.06999704164978783
130	when	0.16035110707601694
130	with	0.054463512780644034
130	working	0.1484196364909655
130	would	0.07307292205899604
130	years	0.10240057604163184
130	you	0.050562771796975055
131	against	0.3113309269738366
131	ann	0.4854274051045103
131	campaign	0.2847900753095274
131	gubernatorial	0.569962170127553
131	in	0.07362586243684785
131	richards	0.5060140890254219
132	comparison	0.3863020180799388
132	debate	0.5249787093913534
132	footage	0.31614992467847364
132	is	0.05910055525033521
132	legit	0.4238060030471356
132	totally	0.33541228148425906
132	vs	0.4238060030471356
133	absolute	0.1629785963016742
133	against	0.10027443615496988
133	all	0.10747751856772338
133	ann	0.15634797292437164
133	anyone	0.08509545247957541
133	as	0.0987478941871523
133	because	0.08403410362096428
133	bush	0.12899771006497726
133	but	0.042710866466737246
133	damn	0.1329192707510515
133	debate	0.10623728740760283
133	even	0.07709232966242414
133	extemporaneous	0.1629785963016742
133	eyes	0.1423819988545874
133	fixed	0.1715269565997661
133	footage	0.3838659718322533
133	from	0.10635969467853375
133	going	0.08456003963386928
133	guy	0.24357080281500126
133	hate	0.1463498319751296
133	have	0.038260381549240996
133	he	0.058194172133428625
133	here	0.07433535673094846
133	if	0.03939901161915354
133	in	0.023713647449161792
133	is	0.09567904468138318
133	like	0.12045733203556343
133	look	0.1021322041169667
133	make	0.07750792537402836
133	me	0.1352592031177765
133	more	0.13647208639892225
133	much	0.09382444925489627
133	need	0.15671394392780677
133	of	0.11891096645195576
133	one	0.06216200525397081
133	or	0.05299585536443442
133	posts	0.1715269565997661
133	proof	0.12795532394408443
133	read	0.10623728740760283
133	reading	0.35995189342406686
133	richards	0.1629785963016742
133	say	0.08852787275441146
133	saying	0.11232267330396474
133	screw	0.15634797292437164
133	seeing	0.1463498319751296
133	show	0.10411391223360711
133	skeptical	0.18357519374876097
133	teleprompter	0.1629785963016742
133	that	0.07321898112904474
133	think	0.06948736952088508
133	this	0.054856514394465254
133	two	0.09768892710951092
133	ve	0.08351731478652033
133	what	0.055883038158329824
134	about	0.051871789616793985
134	are	0.041913410038195646
134	average	0.3494403326331858
134	back	0.0842575967669888
134	be	0.06380755086203677
134	below	0.24809383072784602
134	brain	0.11773613014503059
134	bush	0.06138765509859249
134	change	0.11257984317673463
134	daily	0.15511707693385213
134	doesn	0.08861717528049132
134	during	0.11257984317673463
134	for	0.03254551758115651
134	fucking	0.15511707693385213
134	get	0.06270330067885815
134	greater	0.1632530941294045
134	had	0.0776026132244345
134	has	0.05601792349572292
134	he	0.3877096168781463
134	his	0.12930901476849607
134	how	0.0683486133157518
134	idiot	0.1747201663165929
134	in	0.022569783758262064
134	inadequate	0.1747201663165929
134	is	0.02276595527201619
134	issues	0.23937467370084092
134	latest	0.15511707693385213
134	like	0.05732344511674728
134	more	0.06494457433564078
134	much	0.08929868488012342
134	of	0.06790506956115165
134	on	0.033392607589467396
134	politics	0.12920320233221896
134	presidency	0.15511707693385213
134	prior	0.13551398755111138
134	product	0.31023415386770425
134	run	0.09630780878562986
134	should	0.06737887443329688
134	talk	0.1392904262331612
134	texas	0.13218293255947539
134	than	0.0767047194028891
134	that	0.04645810180615981
134	then	0.07499017750819023
134	this	0.026105213680631706
134	time	0.13475774886659375
134	training	0.1747201663165929
134	two	0.09297675379399385
134	was	0.15784823033374767
134	well	0.0831261947037426
134	what	0.05318743519705965
134	with	0.043920015938261094
134	would	0.05892686199680831
134	years	0.08257702638368829
135	elected	0.8930135973546451
135	re	0.4500296822874193
136	all	0.15809490126676923
136	at	0.15590934054006633
136	compelling	0.5400627501918174
136	didn	0.309361964779336
136	find	0.30333075452054914
136	or	0.15590934054006633
136	sorry	0.34798604536594185
136	striking	0.4599625609547905
136	that	0.07180135744795052
136	video	0.3304438394680744
137	bullshit	0.4875665464111489
137	destruction	0.505067645933356
137	either	0.40623417716011345
137	he	0.18799088326324986
137	is	0.0772705730661343
137	nothing	0.38211043173992004
137	story	0.27844858037951675
137	there	0.19381025842964691
137	this	0.08860444453195386
137	was	0.17858571522886155
138	among	0.2672738467818204
138	asshole	0.2932220268655082
138	between	0.18975544923354778
138	bush	0.11025954974098043
138	compare	0.5345476935636408
138	democrats	0.19685487393127582
138	difference	0.21146813112811325
138	finger	0.27860876966867076
138	go	0.1354438575133014
138	got	0.15566241547440604
138	has	0.10061487137997416
138	if	0.06735185111703697
138	is	0.04089037077054534
138	it	0.044428655434321916
138	kerry	0.13394973357984058
138	know	0.10889274392413012
138	let	0.15566241547440604
138	nuclear	0.2932220268655082
138	on	0.05997710568319688
138	one	0.10626475007729802
138	other	0.13777082396758158
138	republicans	0.1729803103928539
138	see	0.13938354835524228
138	than	0.13777082396758158
138	that	0.04172214575341597
138	things	0.18759356758969128
138	this	0.04688807711738984
138	you	0.07323570789483096
139	destruction	0.9618860844030879
139	not	0.2734504719902596
140	abilities	0.2805169941921926
140	about	0.08913104271787263
140	an	0.09239371641573843
140	article	0.19916913012708515
140	atlantic	0.3002208083176708
140	august	0.2805169941921926
140	bush	0.21096421578526814
140	by	0.256453991884249
140	changed	0.23285302285728035
140	debating	0.3002208083176708
140	design	0.26653691558747555
140	different	0.19622304116453063
140	fucking	0.26653691558747555
140	had	0.13334419123427038
140	has	0.09625532430921353
140	here	0.12156882653159877
140	in	0.038781549184096535
140	is	0.07823725947586335
140	kerry	0.1281458185059762
140	made	0.1558717796717743
140	or	0.08666998089497731
140	person	0.18595435214201875
140	point	0.17026899032266188
140	see	0.13334419123427038
140	something	0.14680452600761829
140	that	0.039914364698682606
140	think	0.11364037710879224
140	this	0.044856461150017055
140	we	0.07429084280976311
140	whether	0.19622304116453063
141	about	0.04984189132260754
141	account	0.13802855035402947
141	also	0.07286682834343503
141	an	0.05166637158124081
141	any	0.06504919783838882
141	anyway	0.13383957518876896
141	as	0.04515336994387508
141	attention	0.12701021900350873
141	bad	0.0981815021803866
141	been	0.06443850812127408
141	bush	0.058985372522855115
141	but	0.07811972377014803
141	catch	0.15686451220959644
141	clearly	0.10972751125184539
141	cognitive	0.13021091984898325
141	dementia	0.10817425714794174
141	direction	0.16788284356011723
141	do	0.05444575315371895
141	don	0.1259385115611594
141	even	0.07050233343680778
141	facial	0.15686451220959644
141	for	0.06254382824659034
141	have	0.03498981272476514
141	he	0.05321962568514446
141	his	0.24849753242514705
141	if	0.07206222114229678
141	impairment	0.15686451220959644
141	important	0.10272112154952277
141	in	0.021686560605764155
141	is	0.10937527670684084
141	it	0.07130377725029916
141	just	0.05055705230069417
141	korsakoff	0.12701021900350873
141	leads	0.16788284356011723
141	make	0.07088240325131112
141	may	0.15091367894358967
141	me	0.06184849699291426
141	mispronounce	0.16788284356011723
141	misuse	0.16788284356011723
141	more	0.062403098870180834
141	my	0.05444575315371895
141	not	0.04064804023072004
141	noticed	0.14298305638901654
141	of	0.0652477410616513
141	or	0.0969313414715325
141	out	0.058985372522855115
141	part	0.10272112154952277
141	people	0.05572982897711242
141	physical	0.11137495799341629
141	rather	0.12155708340508974
141	really	0.08152066478732854
141	so	0.057542136985258
141	something	0.08209278168212665
141	strange	0.14904688170455024
141	student	0.14904688170455024
141	symptom	0.15686451220959644
141	symptoms	0.13383957518876896
141	testing	0.16788284356011723
141	than	0.07370303428228234
141	that	0.11160014327554497
141	them	0.10371148405071824
141	there	0.05486707242671536
141	they	0.07511879907785664
141	this	0.02508363857957657
141	toward	0.16788284356011723
141	uneducated	0.16788284356011723
141	up	0.0542375180446574
141	use	0.09253899613784931
141	ve	0.07637809884082497
141	while	0.09089154939627841
141	wonder	0.12414709453344956
141	words	0.3810306570105262
141	would	0.056620877616227874
142	about	0.093620890524539
142	ad	0.10305374701721597
142	all	0.04615600533374945
142	an	0.04852395835361773
142	back	0.07603623569822918
142	base	0.3497889397201836
142	be	0.05758158507760112
142	bust	0.1576719994046543
142	but	0.036684192317030406
142	by	0.044895415346992026
142	condition	0.1192852989050971
142	debate	0.18249356217276713
142	desperate	0.14732381672381062
142	did	0.17382131770634987
142	difficult	0.12569928512037665
142	don	0.11827877404747186
142	during	0.10159496376722726
142	ear	0.1576719994046543
142	either	0.1080089499825068
142	election	0.058872141034461416
142	fist	0.1576719994046543
142	fit	0.23319262648012243
142	for	0.029369917261765695
142	george	0.10021507318832902
142	goes	0.1192852989050971
142	grimacing	0.1576719994046543
142	guys	0.1080089499825068
142	hand	0.1192852989050971
142	has	0.050552023766181536
142	he	0.24991370801803223
142	him	0.07451964549538392
142	his	0.23338360224143734
142	if	0.03383965343956541
142	in	0.02036755691296475
142	into	0.08121564296432153
142	is	0.02054458716340421
142	it	0.022322330830533223
142	just	0.047482109256754605
142	know	0.10942216599430014
142	need	0.06730048970424402
142	not	0.03817577567277405
142	now	0.05913938702373593
142	of	0.0204264306617366
142	on	0.060268706411669
142	one	0.05339069759506849
142	other	0.0692203237153051
142	ought	0.13428664837793106
142	out	0.0553978085198239
142	perhaps	0.13428664837793106
142	quite	0.09647349468441699
142	receiving	0.13998166426678446
142	right	0.06517244439462444
142	screaming	0.1576719994046543
142	second	0.10305374701721597
142	seems	0.09647349468441699
142	series	0.1576719994046543
142	showed	0.12569928512037665
142	since	0.08390462862935741
142	so	0.10808470473915055
142	something	0.07709979620327115
142	steal	0.12229132912891462
142	strange	0.13998166426678446
142	that	0.08384998657852744
142	then	0.06767307674147628
142	they	0.03527498996417966
142	though	0.09124678108638357
142	unable	0.13428664837793106
142	was	0.09496421851350921
142	way	0.07003060633511224
142	we	0.0390165684680917
142	what	0.0959954357590313
142	which	0.060237266348976116
142	with	0.07926911784552552
142	world	0.09425281131020109
142	yes	0.10624813055921754
142	you	0.03679588509387582
143	across	0.1382125749535599
143	as	0.051340188107148556
143	be	0.03485560687597522
143	been	0.07326773466526146
143	between	0.11542228167867914
143	but	0.044411760608600165
143	can	0.05100433754718246
143	certainly	0.12663531649830692
143	clock	0.19088579167076258
143	come	0.11284596111972267
143	compelling	0.19088579167076258
143	could	0.08528505270776783
143	difference	0.12862942432336597
143	differences	0.16946896661327737
143	down	0.09537892483858948
143	drop	0.16946896661327737
143	easily	0.1382125749535599
143	effectively	0.16257428892398523
143	footage	0.13305094664905015
143	has	0.061200867075970625
143	hasn	0.16257428892398523
143	his	0.14127306638161422
143	if	0.040968016268366096
143	in	0.04931601350158085
143	into	0.0983238137515296
143	is	0.024872328631862558
143	it	0.027024556095007094
143	lead	0.16946896661327737
143	might	0.20489931936801498
143	more	0.14190687598495214
143	not	0.04621754775393431
143	occurred	0.1783577521276285
143	of	0.04945856464807957
143	on	0.03648219017898939
143	or	0.05510633326828546
143	otherwise	0.14441288752700923
143	overall	0.19088579167076258
143	performance	0.14441288752700923
143	pieces	0.1783577521276285
143	pitch	0.19088579167076258
143	point	0.10826008762301266
143	put	0.10426771035294062
143	see	0.08478263599076816
143	show	0.10826008762301266
143	slowed	0.19088579167076258
143	so	0.06542643750804224
143	some	0.1445091928952682
143	something	0.09334095902561017
143	tampering	0.19088579167076258
143	tell	0.11163412159156492
143	than	0.08380166638333651
143	that	0.1015130849488838
143	there	0.18715452397755392
143	think	0.1445091928952682
143	two	0.10157923741203881
143	video	0.11679574989607469
143	viewers	0.16946896661327737
143	voice	0.15217798748827005
143	well	0.18163455105519707
143	were	0.08478263599076816
143	which	0.07292631740907239
144	all	0.1345801688433029
144	blooper	0.22986742622442383
144	bush	0.08076355796214682
144	but	0.10696256663044058
144	current	0.3149289593006643
144	debate	0.1330271880789715
144	debates	0.1782865263494446
144	decent	0.22986742622442383
144	fifth	0.22986742622442383
144	friend	0.1889905301967765
144	from	0.13318046284200158
144	in	0.059387055453607396
144	is	0.029951617230241444
144	it	0.03254336061392845
144	lot	0.127886924238385
144	maybe	0.1330271880789715
144	much	0.11748419939931364
144	nashville	0.22986742622442383
144	no	0.08621834399871878
144	none	0.1889905301967765
144	not	0.055655838266502645
144	of	0.029779358801144525
144	off	0.11240253045938343
144	other	0.10091517653697578
144	over	0.10091517653697578
144	perfect	0.1739040841066188
144	pretty	0.15249607641195498
144	republican	0.11748419939931364
144	same	0.1093634743556502
144	says	0.13589073558262715
144	stuff	0.41222889096539184
144	tape	0.20407697628693422
144	teleprompter	0.20407697628693422
144	tv	0.1330271880789715
144	up	0.14852546470314784
144	was	0.06922338961749022
144	were	0.10209647430089538
144	which	0.08781892429040575
144	with	0.05778257448067098
145	from	0.20337211415498746
145	globe	0.7020342691267988
145	last	0.3905773204286633
145	month	0.5596758212773689
146	abuse	0.11166712052118799
146	affect	0.11837141451442275
146	affected	0.12262033175710495
146	after	0.0684981895241591
146	am	0.07302290317862253
146	any	0.05578531065789629
146	asking	0.09701769442541641
146	at	0.041563502519357115
146	between	0.08705631477938813
146	bush	0.05058505623135159
146	but	0.033497208296509665
146	called	0.08247207484784944
146	channel	0.11477900617277273
146	comparison	0.12262033175710495
146	context	0.12782058618364964
146	could	0.06432555557317163
146	did	0.0793601891962647
146	disease	0.11166712052118799
146	diseases	0.2690497603537688
146	fascinating	0.14397405184611128
146	forces	0.1345248801768844
146	from	0.041707803443587925
146	happens	0.10035259158557155
146	having	0.08331960551350731
146	help	0.07535530062107425
146	hidden	0.12782058618364964
146	high	0.09551365485872634
146	his	0.2131081166980435
146	history	0.10035259158557155
146	how	0.11264214091121014
146	huge	0.10646686609464329
146	if	0.030899792208879742
146	impact	0.11837141451442275
146	in	0.018598100525382494
146	including	0.10892224284519586
146	invasion	0.14397405184611128
146	is	0.01875975105655695
146	judgment	0.2690497603537688
146	just	0.04335704301148674
146	leader	0.12262033175710495
146	look	0.08010007752364436
146	military	0.11477900617277273
146	mind	0.21784448569039172
146	not	0.06971841705224471
146	noticing	0.1345248801768844
146	now	0.05400158053206788
146	of	0.05595557863593092
146	on	0.02751639445930548
146	other	0.06320672353380305
146	parkinson	0.14397405184611128
146	program	0.3443370185183182
146	question	0.1702262920112739
146	reaction	0.1345248801768844
146	secret	0.11837141451442275
146	shortly	0.12782058618364964
146	slow	0.12782058618364964
146	some	0.054497440191955814
146	state	0.12789322372236542
146	suggesting	0.1345248801768844
146	this	0.043022777131504444
146	video	0.08809224198281959
146	watched	0.2556411723672993
146	what	0.04382785750528398
146	when	0.053277029174510875
146	which	0.11000816049954266
146	world	0.08606448318949945
147	able	0.15350151879136473
147	about	0.06538174519919258
147	account	0.09053175220667918
147	administration	0.0781774050306142
147	all	0.06446766663371559
147	always	0.06307554467203298
147	analysis	0.11011292920163254
147	any	0.12799564680300252
147	anyone	0.051042351327098175
147	are	0.05282971564681407
147	as	0.029615711304440857
147	be	0.04021308174506798
147	because	0.05040572810290359
147	behavior	0.08540423484950252
147	being	0.05671832904740484
147	brain	0.07420019358064651
147	but	0.07685709358687189
147	case	0.06820306202920964
147	character	0.11011292920163254
147	circumstances	0.20577219876548838
147	clearly	0.07196934136762577
147	could	0.049196888299394205
147	dementia	0.07095057521172585
147	diagnosis	0.08142702339953485
147	diagnostic	0.11011292920163254
147	diary	0.07095057521172585
147	different	0.21590802410287732
147	doesn	0.05584871485314463
147	don	0.08260199859151851
147	down	0.05501956277706584
147	due	0.07972825712919586
147	easily	0.07972825712919586
147	etc	0.13316324300025897
147	even	0.04624188085959583
147	exam	0.11011292920163254
147	for	0.12306589498377912
147	guy	0.07304988767343751
147	gwb	0.11011292920163254
147	have	0.022949520568257373
147	he	0.03490629983943075
147	his	0.040746854494563424
147	however	0.06907267622346985
147	immediate	0.09378137057559986
147	in	0.028448061302396424
147	indeed	0.09378137057559986
147	interested	0.08142702339953485
147	iraq	0.06582305785454917
147	is	0.028695325490163324
147	isn	0.123691692809163
147	it	0.06235672138715499
147	its	0.10208470265419635
147	kind	0.11526511584358387
147	know	0.11462525301937652
147	knowing	0.09775858202556753
147	korsakoff	0.08330492238779086
147	later	0.07972825712919586
147	length	0.11011292920163254
147	little	0.06245009258916575
147	make	0.09298233083666194
147	material	0.18756274115119972
147	me	0.040565903139289164
147	mental	0.08142702339953485
147	more	0.04092966179354783
147	most	0.05422727432406448
147	my	0.07142101283503934
147	negative	0.08778423902416299
147	neither	0.09378137057559986
147	nervous	0.10288609938274419
147	normal	0.09775858202556753
147	not	0.10664281545856993
147	oct	0.09775858202556753
147	of	0.09985602296244013
147	on	0.06313451811900649
147	opinion	0.09053175220667918
147	ought	0.09378137057559986
147	outlined	0.11011292920163254
147	personal	0.09775858202556753
147	political	0.0562782188988227
147	positive	0.08330492238779086
147	posted	0.06820306202920964
147	presenile	0.09775858202556753
147	probably	0.06014708013424251
147	problem	0.1347478199062617
147	psychological	0.09775858202556753
147	quite	0.06737390995313085
147	re	0.0945212940309915
147	recent	0.0781774050306142
147	respect	0.10288609938274419
147	same	0.05238816437267242
147	say	0.1593036050118853
147	segment	0.10288609938274419
147	similar	0.07675075939568236
147	simply	0.1563548100612284
147	sorry	0.07095057521172585
147	status	0.08330492238779086
147	stress	0.08330492238779086
147	sufficient	0.11011292920163254
147	surface	0.09053175220667918
147	symptom	0.10288609938274419
147	that	0.029279033913889353
147	then	0.04726064701549575
147	this	0.03290429040229112
147	time	0.042463817351888075
147	under	0.13019092954700434
147	us	0.044815235224664
147	usually	0.08330492238779086
147	video	0.1347478199062617
147	wasn	0.08540423484950252
147	wear	0.09378137057559986
147	what	0.10056007402702524
147	which	0.12620316612644336
147	who	0.03655272082866777
147	with	0.027679470020542406
147	within	0.08142702339953485
147	wmd	0.11011292920163254
147	worse	0.08330492238779086
147	years	0.05204206504355235
147	you	0.15418220250464146
148	about	0.04841658520129105
148	ago	0.09159635254980493
148	also	0.07078308846674003
148	am	0.08271434336394184
148	bad	0.09537384997569831
148	base	0.12059691597708483
148	based	0.12337816496599797
148	better	0.08989270013752211
148	bush	0.057298594387154136
148	but	0.11382865381263442
148	cannot	0.10229959764047772
148	cause	0.11808097023062705
148	changes	0.1447846551473435
148	claim	0.12648733681073637
148	clips	0.1300122251278289
148	cognitive	0.12648733681073637
148	coherent	0.1447846551473435
148	debate	0.09437760153871806
148	decline	0.12059691597708483
148	diagnoses	0.16308197348395065
148	diagnosis	0.24119383195416966
148	do	0.05288879246883252
148	doctor	0.1300122251278289
148	eliminate	0.13889423431369197
148	even	0.06848620995617656
148	exam	0.3261639469679013
148	extended	0.13889423431369197
148	focused	0.13408141005667074
148	for	0.06075529055500403
148	from	0.04724317200248848
148	have	0.067978449613825
148	he	0.10339545603065252
148	in	0.042132799596057174
148	is	0.06374851270368484
148	lab	0.1447846551473435
148	makes	0.10508084662939084
148	may	0.0732990342131978
